estrategia,n_torneo,perdida,exploracion,puntaje_torneo,puntaje_acumulado,seed
QLearning,1000,,0.897119341563786,0,[7080],1
QLearning,2000,,0.9032921810699589,0,[6872],1
QLearning,3000,,0.9074074074074074,0,[7154],1
QLearning,4000,,0.9074074074074074,0,[6960],1
QLearning,5000,,0.9074074074074074,0,[6292],1
QLearning,6000,,0.9094650205761317,0,[6919],1
QLearning,7000,,0.9094650205761317,0,[6392],1
QLearning,8000,,0.9094650205761317,0,[6989],1
QLearning,9000,,0.9094650205761317,0,[6389],1
QLearning,10000,,0.9094650205761317,0,[6222],1
QLearning,11000,,0.9094650205761317,0,[6258],1
QLearning,12000,,0.9094650205761317,0,[6340],1
QLearning,13000,,0.9094650205761317,0,[6625],1
QLearning,14000,,0.9094650205761317,0,[6288],1
QLearning,15000,,0.9094650205761317,0,[6967],1
QLearning,16000,,0.9094650205761317,0,[6974],1
QLearning,17000,,0.9094650205761317,0,[6121],1
QLearning,18000,,0.9094650205761317,0,[6390],1
QLearning,19000,,0.911522633744856,0,[6641],1
QLearning,20000,,0.911522633744856,0,[6315],1
QLearning,21000,,0.911522633744856,0,[7083],1
QLearning,22000,,0.911522633744856,0,[7128],1
QLearning,23000,,0.911522633744856,0,[6356],1
QLearning,24000,,0.911522633744856,0,[7181],1
QLearning,25000,,0.911522633744856,0,[6257],1
QLearning,26000,,0.911522633744856,0,[6351],1
QLearning,27000,,0.911522633744856,0,[6102],1
QLearning,28000,,0.911522633744856,0,[7081],1
QLearning,29000,,0.911522633744856,0,[7059],1
QLearning,30000,,0.911522633744856,0,[7000],1
QLearning,31000,,0.911522633744856,0,[7051],1
QLearning,32000,,0.911522633744856,0,[7006],1
QLearning,33000,,0.911522633744856,0,[7070],1
QLearning,34000,,0.911522633744856,0,[7086],1
QLearning,35000,,0.911522633744856,0,[6341],1
QLearning,36000,,0.911522633744856,0,[7083],1
QLearning,37000,,0.911522633744856,0,[6948],1
QLearning,38000,,0.911522633744856,0,[7029],1
QLearning,39000,,0.911522633744856,0,[7150],1
QLearning,40000,,0.911522633744856,0,[6948],1
QLearning,41000,,0.911522633744856,0,[7059],1
QLearning,42000,,0.911522633744856,0,[7103],1
QLearning,43000,,0.911522633744856,0,[7104],1
QLearning,44000,,0.911522633744856,0,[6945],1
QLearning,45000,,0.911522633744856,0,[7170],1
QLearning,46000,,0.911522633744856,0,[6319],1
QLearning,47000,,0.911522633744856,0,[7168],1
QLearning,48000,,0.911522633744856,0,[7114],1
QLearning,49000,,0.911522633744856,0,[7065],1
QLearning,50000,,0.911522633744856,0,[6204],1
QLearning,51000,,0.911522633744856,0,[7170],1
QLearning,52000,,0.911522633744856,0,[6561],1
QLearning,53000,,0.911522633744856,0,[7059],1
QLearning,54000,,0.911522633744856,0,[7036],1
QLearning,55000,,0.911522633744856,0,[7117],1
QLearning,56000,,0.911522633744856,0,[6494],1
QLearning,57000,,0.911522633744856,0,[7305],1
QLearning,58000,,0.911522633744856,0,[7081],1
QLearning,59000,,0.911522633744856,0,[6352],1
QLearning,60000,,0.911522633744856,0,[6982],1
QLearning,61000,,0.911522633744856,0,[6275],1
QLearning,62000,,0.911522633744856,0,[7134],1
QLearning,63000,,0.911522633744856,0,[6394],1
QLearning,64000,,0.911522633744856,0,[6372],1
QLearning,65000,,0.911522633744856,0,[7029],1
QLearning,66000,,0.911522633744856,0,[6233],1
QLearning,67000,,0.911522633744856,0,[6371],1
QLearning,68000,,0.911522633744856,0,[7250],1
QLearning,69000,,0.911522633744856,0,[6944],1
QLearning,70000,,0.911522633744856,0,[6515],1
QLearning,71000,,0.911522633744856,0,[7120],1
QLearning,72000,,0.911522633744856,0,[6429],1
QLearning,73000,,0.911522633744856,0,[6555],1
QLearning,74000,,0.911522633744856,0,[6311],1
QLearning,75000,,0.911522633744856,0,[6468],1
QLearning,76000,,0.911522633744856,0,[7156],1
QLearning,77000,,0.911522633744856,0,[7117],1
QLearning,78000,,0.911522633744856,0,[6997],1
QLearning,79000,,0.911522633744856,0,[7099],1
QLearning,80000,,0.911522633744856,0,[7155],1
QLearning,81000,,0.911522633744856,0,[7084],1
QLearning,82000,,0.911522633744856,0,[6283],1
QLearning,83000,,0.911522633744856,0,[6482],1
QLearning,84000,,0.911522633744856,0,[7009],1
QLearning,85000,,0.911522633744856,0,[7079],1
QLearning,86000,,0.911522633744856,0,[7045],1
QLearning,87000,,0.911522633744856,0,[6468],1
QLearning,88000,,0.911522633744856,0,[7124],1
QLearning,89000,,0.911522633744856,0,[6265],1
QLearning,90000,,0.911522633744856,0,[6855],1
QLearning,91000,,0.911522633744856,0,[7174],1
QLearning,92000,,0.911522633744856,0,[7109],1
QLearning,93000,,0.911522633744856,0,[7051],1
QLearning,94000,,0.911522633744856,0,[6967],1
QLearning,95000,,0.911522633744856,0,[7084],1
QLearning,96000,,0.911522633744856,0,[6428],1
QLearning,97000,,0.911522633744856,0,[6355],1
QLearning,98000,,0.911522633744856,0,[6396],1
QLearning,99000,,0.911522633744856,0,[7228],1
QLearning,100000,,0.911522633744856,0,[6361],1
QLearning,1000,,0.9032921810699589,0,[6320],2
QLearning,2000,,0.9074074074074074,0,[7056],2
QLearning,3000,,0.9074074074074074,0,[7112],2
QLearning,4000,,0.9074074074074074,0,[6396],2
QLearning,5000,,0.9074074074074074,0,[6333],2
QLearning,6000,,0.9074074074074074,0,[6428],2
QLearning,7000,,0.9074074074074074,0,[6302],2
QLearning,8000,,0.9074074074074074,0,[6305],2
QLearning,9000,,0.9074074074074074,0,[6966],2
QLearning,10000,,0.9074074074074074,0,[6768],2
QLearning,11000,,0.9074074074074074,0,[6164],2
QLearning,12000,,0.9074074074074074,0,[7051],2
QLearning,13000,,0.9094650205761317,0,[6319],2
QLearning,14000,,0.911522633744856,0,[6884],2
QLearning,15000,,0.911522633744856,0,[7041],2
QLearning,16000,,0.911522633744856,0,[6282],2
QLearning,17000,,0.911522633744856,0,[7033],2
QLearning,18000,,0.911522633744856,0,[7214],2
QLearning,19000,,0.911522633744856,0,[6251],2
QLearning,20000,,0.911522633744856,0,[6297],2
