estrategia,n_torneo,perdida,exploracion,puntaje_torneo,puntaje_acumulado,seed
A2C,12,-3.5356856642465573e-06,,0,[6853],2
A2C,13,7.2024245262146,,0,[6821],2
A2C,14,4.894781589508057,,0,[7381],2
A2C,15,8.86387838128222e-11,,0,[6657],2
A2C,16,-1.9818796603843225e-10,,0,[6942],2
A2C,17,-1.326025227399441e-07,,0,[6814],2
A2C,18,-6.64637866520934e-07,,0,[6936],2
A2C,19,-3.5022490010305773e-06,,0,[6839],2
A2C,20,0.003445147769525647,,0,[6893],2
A2C,21,-3.8000074709998444e-05,,0,[6992],2
A2C,22,-0.0005196354468353093,,0,[6987],2
A2C,23,-1.6487230425354937e-07,,0,[6989],2
A2C,24,-5.321156277204864e-05,,0,[6944],2
A2C,25,-6.128640961833298e-05,,0,[7101],2
A2C,26,2.709911823272705,,0,[6910],2
A2C,27,-0.0001560354430694133,,0,[7062],2
A2C,28,-2.0830973426200217e-06,,0,[7024],2
A2C,29,-5.92023434364819e-06,,0,[6964],2
A2C,30,1.7661718754169442e-09,,0,[6958],2
A2C,31,-6.425549599953229e-06,,0,[6861],2
A2C,32,-2.564872147559072e-06,,0,[6810],2
A2C,33,-1.0539417949484431e-10,,0,[6952],2
A2C,34,6.545540809631348,,0,[6662],2
A2C,35,-1.3368068607633177e-07,,0,[6916],2
A2C,36,-2.0311000881179098e-08,,0,[6823],2
A2C,37,-4.0409664503471276e-10,,0,[6741],2
A2C,38,574.0227661132812,,0,[6793],2
A2C,39,-3.1826738222662243e-07,,0,[6833],2
A2C,40,52.739620208740234,,0,[7117],2
A2C,41,2.157550096511841,,0,[6842],2
A2C,42,-4.3732463382184505e-05,,0,[6845],2
A2C,43,3.5941150188446045,,0,[6763],2
A2C,44,2.9103830456733704e-11,,0,[6936],2
A2C,45,1.6370904631912708e-11,,0,[6748],2
A2C,46,3.771856427192688e-08,,0,[6858],2
A2C,47,4.0734726702851276e-10,,0,[6920],2
A2C,48,-4.168761734035797e-06,,0,[6918],2
A2C,49,1.0773268499519872e-08,,0,[6844],2
A2C,50,1.8189894035458565e-12,,0,[7861],2
A2C,51,7.275741641110667e-12,,0,[6900],2
A2C,52,-1.0916193223672551e-15,,0,[7043],2
A2C,53,47.06443405151367,,0,[6786],2
A2C,54,1.8165065805708647e-12,,0,[7073],2
A2C,55,0.0004352094838395715,,0,[6983],2
A2C,56,1.8599569662214321e-09,,0,[6859],2
A2C,57,7.275667481682069e-12,,0,[6821],2
A2C,58,1.4723766910557101e-12,,0,[6948],2
A2C,59,19.977033615112305,,0,[6935],2
A2C,60,-3.985603314049513e-08,,0,[6951],2
A2C,1,-5.73845284179697e-07,,0,[7007],1
A2C,2,-2.4965231659734854e-07,,0,[6953],1
A2C,3,-4.759122020914219e-05,,0,[6961],1
A2C,4,-1.4055384781386238e-05,,0,[6958],1
A2C,5,-1.4361451634008846e-19,,0,[6873],1
A2C,6,8.913027954582375e-11,,0,[6986],1
A2C,7,-4.654769625300759e-12,,0,[7012],1
A2C,8,-4.853171412833035e-05,,0,[6909],1
A2C,9,10.455842018127441,,0,[6924],1
A2C,10,-3.085505341005046e-06,,0,[7010],1
A2C,11,-2.166732429031981e-06,,0,[6858],1
A2C,12,-7.833128989886973e-08,,0,[6968],1
A2C,13,-2.3539316273968325e-08,,0,[6871],1
A2C,14,-6.48202549200505e-05,,0,[6830],1
A2C,15,-5.7409488363191485e-06,,0,[6819],1
A2C,16,-5.593533813907925e-08,,0,[6936],1
A2C,17,-8.77256243256852e-05,,0,[6907],1
A2C,18,-0.0001385746436426416,,0,[7054],1
A2C,19,-4.361403262009844e-05,,0,[6921],1
A2C,20,1.0016158819198608,,0,[7518],1
A2C,21,3.1553332805633545,,0,[8754],1
A2C,22,4.974737843888022e-10,,0,[8556],1
A2C,23,0.011273128911852837,,0,[8649],1
A2C,24,0.050673916935920715,,0,[8679],1
A2C,25,30.47125244140625,,0,[8592],1
A2C,26,85.13182830810547,,0,[8613],1
A2C,27,-4.4411767148057934e-17,,0,[8472],1
A2C,28,65.08457946777344,,0,[8562],1
A2C,29,-1.1283634210367335e-14,,0,[8599],1
A2C,30,1.958433415438776e-11,,0,[8550],1
A2C,31,0.17656636238098145,,0,[8548],1
A2C,32,9.058832168579102,,0,[8652],1
A2C,33,-1.012659056607997e-16,,0,[8574],1
A2C,34,0.0015110485255718231,,0,[8787],1
A2C,35,-3.0245495138531934e-16,,0,[8517],1
A2C,36,0.10883394628763199,,0,[8597],1
A2C,37,28.53107452392578,,0,[8745],1
A2C,38,2.3574081922661527e-11,,0,[8680],1
A2C,39,0.04004152864217758,,0,[8424],1
A2C,40,-2.1257351618970272e-13,,0,[8745],1
A2C,41,-2.27519184048397e-11,,0,[8477],1
A2C,42,1.9456411600112915,,0,[8520],1
A2C,43,2.426258087158203,,0,[8685],1
A2C,44,7.25165023515717e-12,,0,[8538],1
A2C,45,-2.3013612432290324e-14,,0,[8628],1
A2C,46,-2.7953946496711134e-15,,0,[8685],1
A2C,47,1.7763568394002505e-13,,0,[8763],1
A2C,48,7.275945037438225e-12,,0,[8616],1
A2C,49,-7.287215027641878e-15,,0,[8607],1
A2C,50,0.6264558434486389,,0,[8709],1
A2C,51,0.24474692344665527,,0,[8505],1
A2C,52,0.24242250621318817,,0,[8667],1
A2C,53,0.00046380050480365753,,0,[8631],1
A2C,54,-9.035785507072823e-17,,0,[8690],1
A2C,55,2.863691055121631e-11,,0,[8616],1
A2C,56,0.004227351862937212,,0,[8582],1
A2C,57,-2.892469813503258e-16,,0,[8580],1
A2C,58,0.00014538018149323761,,0,[8552],1
A2C,59,48.39215850830078,,0,[8553],1
A2C,60,-2.1066028689930895e-17,,0,[8604],1
