estrategia,n_torneo,perdida,exploracion,puntaje_torneo,puntaje_acumulado,seed
DeepQNetwork,42,0.09313541650772095,,0,[38739],1
DeepQNetwork,43,0.9117886424064636,,0,[38137],1
DeepQNetwork,44,0.05179399996995926,,0,[32208],1
DeepQNetwork,45,0.159816712141037,,0,[40145],1
DeepQNetwork,46,7.325068872887641e-05,,0,[35820],1
DeepQNetwork,47,0.04907263070344925,,0,[36899],1
DeepQNetwork,48,0.25460484623908997,,0,[35506],1
DeepQNetwork,49,0.025672204792499542,,0,[42730],1
DeepQNetwork,50,2.7482821941375732,,0,[40382],1
DeepQNetwork,51,0.012993506155908108,,0,[37182],1
DeepQNetwork,52,0.019233999773859978,,0,[39108],1
DeepQNetwork,53,0.04773027449846268,,0,[40374],1
DeepQNetwork,54,0.019728675484657288,,0,[37787],1
DeepQNetwork,55,0.070509172976017,,0,[34520],1
DeepQNetwork,56,0.02198074758052826,,0,[36094],1
DeepQNetwork,57,0.00012079231964889914,,0,[38082],1
DeepQNetwork,58,17.27910614013672,,0,[38062],1
DeepQNetwork,59,0.05221204459667206,,0,[33753],1
DeepQNetwork,60,0.003659771755337715,,0,[38543],1
DeepQNetwork,61,0.02482466958463192,,0,[33161],1
DeepQNetwork,62,0.7007296085357666,,0,[39221],1
DeepQNetwork,63,0.001730479532852769,,0,[38929],1
DeepQNetwork,64,0.0513533316552639,,0,[36863],1
DeepQNetwork,65,0.7674711346626282,,0,[39700],1
DeepQNetwork,66,0.006265606265515089,,0,[34160],1
DeepQNetwork,67,0.07691749930381775,,0,[36787],1
DeepQNetwork,68,0.02488924004137516,,0,[41862],1
DeepQNetwork,69,0.030697051435709,,0,[36343],1
DeepQNetwork,70,0.00712656369432807,,0,[35092],1
DeepQNetwork,71,0.0029140401165932417,,0,[36591],1
DeepQNetwork,72,0.02269088104367256,,0,[39468],1
DeepQNetwork,73,0.00974724255502224,,0,[33468],1
DeepQNetwork,74,0.0026497470680624247,,0,[40926],1
DeepQNetwork,75,0.16557782888412476,,0,[36681],1
DeepQNetwork,76,0.020505031570792198,,0,[35217],1
DeepQNetwork,77,0.011667109094560146,,0,[39425],1
DeepQNetwork,78,0.03229069709777832,,0,[36772],1
DeepQNetwork,79,0.048003189265728,,0,[35089],1
DeepQNetwork,80,0.05694873631000519,,0,[36213],1
DeepQNetwork,81,0.04321981966495514,,0,[33296],1
DeepQNetwork,82,0.00032975582871586084,,0,[33200],1
DeepQNetwork,83,0.028943199664354324,,0,[37837],1
DeepQNetwork,84,0.0749606043100357,,0,[38436],1
DeepQNetwork,85,0.08087261021137238,,0,[34383],1
DeepQNetwork,86,0.1622992902994156,,0,[35961],1
DeepQNetwork,87,0.00027125526685267687,,0,[37283],1
DeepQNetwork,88,0.004619275685399771,,0,[34667],1
DeepQNetwork,89,0.043457165360450745,,0,[38301],1
DeepQNetwork,90,0.025888672098517418,,0,[36111],1
DeepQNetwork,91,0.015955094248056412,,0,[39517],1
DeepQNetwork,92,0.5749531388282776,,0,[35620],1
DeepQNetwork,93,0.007342626340687275,,0,[34932],1
DeepQNetwork,94,0.031234512105584145,,0,[37373],1
DeepQNetwork,95,0.9405544996261597,,0,[41390],1
DeepQNetwork,96,0.07145078480243683,,0,[39814],1
DeepQNetwork,97,2.829911470413208,,0,[36608],1
DeepQNetwork,98,0.0653998851776123,,0,[35608],1
DeepQNetwork,99,0.030084580183029175,,0,[35914],1
DeepQNetwork,100,0.04058036953210831,,0,[39002],1
