,estrategia,n_torneo,perdida,exploracion,puntaje_torneo,puntaje_acumulado,seed
163,DuelingDQN,84,0.1415358334779739,,0,[7933],1
164,DuelingDQN,85,0.3408949971199035,,0,[8544],1
165,DuelingDQN,86,0.3033733665943146,,0,[8617],1
166,DuelingDQN,87,0.1639245003461837,,0,[8707],1
167,DuelingDQN,88,0.2516869604587555,,0,[8795],1
168,DuelingDQN,89,0.1597427725791931,,0,[8743],1
169,DuelingDQN,90,0.4882797598838806,,0,[8796],1
170,DuelingDQN,91,0.3221821784973144,,0,[8483],1
171,DuelingDQN,92,0.5030075311660767,,0,[8550],1
172,DuelingDQN,93,0.3399942815303802,,0,[7937],1
173,DuelingDQN,94,0.609089732170105,,0,[8597],1
174,DuelingDQN,95,0.3447968959808349,,0,[8634],1
175,DuelingDQN,96,0.2905523478984833,,0,[8312],1
176,DuelingDQN,97,0.5605089664459229,,0,[8400],1
177,DuelingDQN,98,0.6788657903671265,,0,[8349],1
178,DuelingDQN,99,0.5152184963226318,,0,[8142],1
179,DuelingDQN,100,0.3455165028572082,,0,[8280],1
180,DuelingDQN,41,0.3894411921501159,,0,[7660],2
181,DuelingDQN,42,0.6049990653991699,,0,[8759],2
182,DuelingDQN,43,0.3526046276092529,,0,[8722],2
183,DuelingDQN,44,0.6262928247451782,,0,[8195],2
184,DuelingDQN,45,0.1244426444172859,,0,[8848],2
185,DuelingDQN,46,0.4817422926425934,,0,[8307],2
186,DuelingDQN,47,0.3604979813098907,,0,[8192],2
187,DuelingDQN,48,0.4323282837867737,,0,[8467],2
188,DuelingDQN,49,0.7291051745414734,,0,[8636],2
189,DuelingDQN,50,0.9935935735702516,,0,[8163],2
190,DuelingDQN,51,0.4942086040973663,,0,[8705],2
191,DuelingDQN,52,0.4902016222476959,,0,[8807],2
192,DuelingDQN,53,0.4634411633014679,,0,[8176],2
193,DuelingDQN,54,0.4971619546413421,,0,[8308],2
194,DuelingDQN,55,0.1579989790916443,,0,[8295],2
195,DuelingDQN,56,0.2814502716064453,,0,[8208],2
196,DuelingDQN,57,0.5287328958511353,,0,[8358],2
197,DuelingDQN,58,0.3091242909431457,,0,[8239],2
198,DuelingDQN,59,0.8568707704544067,,0,[8442],2
199,DuelingDQN,60,0.3567026257514953,,0,[8427],2
200,DuelingDQN,61,1.0834980010986328,,0,[8650],2
201,DuelingDQN,62,0.3637979626655578,,0,[8783],2
202,DuelingDQN,63,0.5208106637001038,,0,[8728],2
203,DuelingDQN,64,0.471208781003952,,0,[8529],2
204,DuelingDQN,65,0.4648721218109131,,0,[8126],2
205,DuelingDQN,66,0.9055821895599364,,0,[8534],2
206,DuelingDQN,67,0.3532186150550842,,0,[8638],2
207,DuelingDQN,68,0.5159876346588135,,0,[8678],2
208,DuelingDQN,69,0.5094401836395264,,0,[8563],2
209,DuelingDQN,70,0.5758394002914429,,0,[8774],2
210,DuelingDQN,71,0.6706502437591553,,0,[8541],2
211,DuelingDQN,72,0.9855864644050598,,0,[8514],2
212,DuelingDQN,73,0.7315951585769653,,0,[8051],2
213,DuelingDQN,74,0.7069085836410522,,0,[8366],2
214,DuelingDQN,75,0.5913556218147278,,0,[8600],2
215,DuelingDQN,76,0.5943353176116943,,0,[8253],2
216,DuelingDQN,77,0.7130798101425171,,0,[8797],2
217,DuelingDQN,78,0.6004548072814941,,0,[7874],2
218,DuelingDQN,79,0.4189447164535522,,0,[7909],2
219,DuelingDQN,80,0.4121286869049072,,0,[8651],2
220,DuelingDQN,81,0.3853217363357544,,0,[8166],2
221,DuelingDQN,82,0.5213032364845276,,0,[8193],2
222,DuelingDQN,83,0.3343322873115539,,0,[8083],2
223,DuelingDQN,84,0.4768284559249878,,0,[8686],2
224,DuelingDQN,85,0.4854602813720703,,0,[8249],2
225,DuelingDQN,86,0.3700998425483703,,0,[8734],2
226,DuelingDQN,87,0.596814751625061,,0,[8231],2
227,DuelingDQN,88,0.3982753753662109,,0,[8315],2
228,DuelingDQN,89,0.4368851780891418,,0,[8463],2
229,DuelingDQN,90,0.4724114239215851,,0,[8380],2
230,DuelingDQN,91,0.457633763551712,,0,[8576],2
231,DuelingDQN,92,0.3905235528945923,,0,[8534],2
232,DuelingDQN,93,0.3692681193351745,,0,[8595],2
233,DuelingDQN,94,0.8165163993835449,,0,[8274],2
234,DuelingDQN,95,0.7276450395584106,,0,[7977],2
235,DuelingDQN,96,0.3168715834617615,,0,[8439],2
236,DuelingDQN,97,0.8187541961669922,,0,[8606],2
237,DuelingDQN,98,0.592671275138855,,0,[8670],2
238,DuelingDQN,99,0.8627891540527344,,0,[8689],2
239,DuelingDQN,100,0.5272402167320251,,0,[8520],2
240,DuelingDQN,41,0.232881024479866,,0,[7379],3
241,DuelingDQN,42,0.2352908253669738,,0,[7977],3
242,DuelingDQN,43,0.5169011354446411,,0,[8257],3
243,DuelingDQN,44,0.2689909636974334,,0,[8197],3
244,DuelingDQN,45,0.7349128127098083,,0,[8258],3
245,DuelingDQN,46,0.5719809532165527,,0,[8736],3
246,DuelingDQN,47,0.8676561117172241,,0,[8215],3
247,DuelingDQN,48,0.4493522346019745,,0,[7950],3
248,DuelingDQN,49,0.3684496581554413,,0,[7909],3
249,DuelingDQN,50,0.6584694981575012,,0,[8117],3
250,DuelingDQN,51,1.1030113697052002,,0,[8378],3
251,DuelingDQN,52,1.030915379524231,,0,[8322],3
252,DuelingDQN,53,1.095638394355774,,0,[8239],3
253,DuelingDQN,54,0.997514009475708,,0,[8561],3
254,DuelingDQN,55,0.7060286998748779,,0,[8149],3
255,DuelingDQN,56,0.6962698101997375,,0,[8200],3
256,DuelingDQN,57,1.079252004623413,,0,[8075],3
257,DuelingDQN,58,0.6108390092849731,,0,[8270],3
258,DuelingDQN,59,0.9178388714790344,,0,[7974],3
259,DuelingDQN,60,0.6132321357727051,,0,[8561],3
260,DuelingDQN,61,0.7435376644134521,,0,[8759],3
261,DuelingDQN,62,0.9410274028778076,,0,[8449],3
262,DuelingDQN,63,0.3642559647560119,,0,[8366],3
263,DuelingDQN,64,1.0591962337493896,,0,[8342],3
264,DuelingDQN,65,1.0355501174926758,,0,[8236],3
265,DuelingDQN,66,0.4961678981781006,,0,[8189],3
266,DuelingDQN,67,0.4339613616466522,,0,[8493],3
267,DuelingDQN,68,0.5120673179626465,,0,[8239],3
268,DuelingDQN,69,0.3822863101959228,,0,[8365],3
269,DuelingDQN,70,0.5045046806335449,,0,[8747],3
270,DuelingDQN,71,0.2391722798347473,,0,[8690],3
271,DuelingDQN,72,0.188312828540802,,0,[8565],3
272,DuelingDQN,73,0.3131597936153412,,0,[8503],3
273,DuelingDQN,74,0.5444142818450928,,0,[8684],3
274,DuelingDQN,75,0.157514214515686,,0,[8531],3
275,DuelingDQN,76,0.4557210206985473,,0,[8190],3
276,DuelingDQN,77,0.6684962511062622,,0,[8394],3
277,DuelingDQN,78,0.4792059361934662,,0,[8649],3
278,DuelingDQN,79,0.3929285407066345,,0,[8218],3
279,DuelingDQN,80,0.4484401345252991,,0,[8531],3
280,DuelingDQN,81,0.6692700982093811,,0,[8590],3
281,DuelingDQN,82,0.8857502937316895,,0,[8507],3
282,DuelingDQN,83,0.4759080410003662,,0,[8602],3
283,DuelingDQN,84,0.3694053590297699,,0,[8043],3
284,DuelingDQN,85,0.3099143505096435,,0,[8778],3
285,DuelingDQN,86,0.4700585007667541,,0,[8503],3
286,DuelingDQN,87,0.8524916172027588,,0,[8384],3
287,DuelingDQN,88,0.3486472964286804,,0,[8412],3
288,DuelingDQN,89,0.7310771346092224,,0,[8830],3
289,DuelingDQN,90,0.0940025225281715,,0,[8672],3
290,DuelingDQN,91,0.3626644611358642,,0,[8864],3
291,DuelingDQN,92,0.3812097907066345,,0,[8347],3
292,DuelingDQN,93,0.2591204643249511,,0,[8218],3
293,DuelingDQN,94,0.2642988562583923,,0,[8263],3
294,DuelingDQN,95,0.2767910361289978,,0,[8401],3
295,DuelingDQN,96,0.2798736989498138,,0,[8455],3
296,DuelingDQN,97,0.4593652784824371,,0,[9123],3
297,DuelingDQN,98,0.3529103100299835,,0,[9115],3
298,DuelingDQN,99,0.5899153351783752,,0,[9069],3
299,DuelingDQN,100,0.2768237292766571,,0,[9833],3
